,Composer,Title,KeySignature,Duration,highestOffset,highestTimeD,Tempo,firstTimeSig,timeSigChanges,noteCount,keySigChanges
1476,Palestrina,Kyrie_11.krn,1,560.0,552.0,560.0,560.0,2.0,1,796,1
1477,Palestrina,Kyrie_12.krn,2,640.0,632.0,640.0,640.0,2.0,1,1086,1
1478,Palestrina,Kyrie_13.krn,1,740.0,736.0,740.0,740.0,2.0,1,1345,1
1479,Palestrina,Kyrie_14.krn,2,532.0,528.0,532.0,532.0,2.0,1,1072,1
1480,Palestrina,Kyrie_15.krn,2,472.0,464.0,472.0,472.0,2.0,1,617,1
1481,Palestrina,Kyrie_16_a.krn,4,232.0,224.0,232.0,232.0,2.0,1,602,1
1482,Palestrina,Kyrie_16_b.krn,2,256.0,248.0,256.0,256.0,2.0,1,671,1
1483,Palestrina,Kyrie_17.krn,2,712.0,704.0,712.0,712.0,2.0,1,1107,1
1484,Palestrina,Kyrie_18.krn,4,392.0,384.0,392.0,392.0,2.0,1,514,1
1485,Palestrina,Kyrie_19_a.krn,4,224.0,216.0,224.0,224.0,2.0,1,469,1
1486,Palestrina,Kyrie_19_b.krn,4,232.0,224.0,232.0,232.0,2.0,1,350,1
1487,Palestrina,Kyrie_20.krn,1,624.0,616.0,624.0,624.0,2.0,1,891,1
1488,Palestrina,Kyrie_21.krn,2,448.0,440.0,448.0,448.0,2.0,1,613,1
1489,Palestrina,Kyrie_22.krn,2,560.0,552.0,560.0,560.0,2.0,1,834,1
1490,Palestrina,Kyrie_23.krn,1,504.0,496.0,504.0,504.0,2.0,1,710,1
1491,Palestrina,Kyrie_25.krn,1,500.0,496.0,500.0,500.0,2.0,1,906,1
1492,Palestrina,Kyrie_26_a.krn,2,240.0,232.0,240.0,240.0,2.0,1,498,1
1493,Palestrina,Kyrie_26_b.krn,2,256.0,248.0,256.0,256.0,2.0,1,435,1
1494,Palestrina,Kyrie_27_a.krn,1,272.0,264.0,272.0,272.0,2.0,1,542,1
1495,Palestrina,Kyrie_27_b.krn,2,264.0,256.0,264.0,264.0,2.0,1,402,1
1496,Palestrina,Kyrie_28.krn,1,744.0,736.0,744.0,744.0,2.0,1,985,1
1497,Palestrina,Kyrie_29.krn,4,312.0,304.0,312.0,312.0,2.0,1,408,1
1498,Palestrina,Kyrie_30.krn,4,440.0,432.0,440.0,440.0,2.0,1,1082,1
1499,Palestrina,Kyrie_31_a.krn,2,200.0,192.0,200.0,200.0,2.0,1,328,1
1500,Palestrina,Kyrie_31_b.krn,2,248.0,240.0,248.0,248.0,2.0,1,357,1
1501,Palestrina,Kyrie_32.krn,2,760.0,752.0,760.0,760.0,2.0,1,1057,1
1502,Palestrina,Kyrie_33.krn,2,400.0,392.0,400.0,400.0,2.0,1,646,1
1503,Palestrina,Kyrie_34_a.krn,2,216.0,208.0,216.0,216.0,2.0,1,538,1
1504,Palestrina,Kyrie_34_b.krn,1,184.0,176.0,184.0,184.0,2.0,1,297,1
1505,Palestrina,Kyrie_35_a.krn,1,288.0,280.0,288.0,288.0,2.0,1,520,1
1506,Palestrina,Kyrie_35_b.krn,1,272.0,264.0,272.0,272.0,2.0,1,415,1
1507,Palestrina,Kyrie_36.krn,1,704.0,696.0,704.0,704.0,2.0,1,1256,1
1508,Palestrina,Kyrie_37.krn,1,696.0,688.0,696.0,696.0,2.0,1,1195,1
1509,Palestrina,Kyrie_38.krn,1,256.0,248.0,256.0,256.0,2.0,1,335,1
1510,Palestrina,Kyrie_39.krn,2,304.0,296.0,304.0,304.0,2.0,1,442,1
1511,Palestrina,Kyrie_40.krn,2,576.0,568.0,576.0,576.0,2.0,1,1035,1
1512,Palestrina,Kyrie_41.krn,4,352.0,344.0,352.0,352.0,2.0,1,499,1
1513,Palestrina,Kyrie_42_a.krn,2,400.0,392.0,400.0,400.0,2.0,1,610,1
1514,Palestrina,Kyrie_42_b.krn,4,968.0,960.0,968.0,968.0,2.0,1,1753,1
1515,Palestrina,Kyrie_43.krn,2,632.0,624.0,632.0,632.0,2.0,1,1194,1
1516,Palestrina,Kyrie_44.krn,1,664.0,656.0,664.0,664.0,2.0,1,1058,1
1517,Palestrina,Kyrie_45_a.krn,1,204.0,200.0,204.0,204.0,2.0,1,396,1
1518,Palestrina,Kyrie_45_b.krn,1,504.0,496.0,504.0,504.0,2.0,1,885,1
1519,Palestrina,Kyrie_46.krn,1,600.0,592.0,600.0,600.0,2.0,1,923,1
1520,Palestrina,Kyrie_47.krn,2,624.0,616.0,624.0,624.0,2.0,1,1329,1
1521,Palestrina,Kyrie_48.krn,2,640.0,632.0,640.0,640.0,2.0,1,1181,1
1522,Palestrina,Kyrie_49.krn,2,516.0,512.0,516.0,516.0,2.0,1,744,1
1523,Palestrina,Kyrie_50.krn,1,768.0,760.0,768.0,768.0,2.0,1,1293,1
1524,Palestrina,Kyrie_51.krn,4,712.0,704.0,712.0,712.0,2.0,1,1224,1
1525,Palestrina,Kyrie_52.krn,1,616.0,608.0,616.0,616.0,2.0,1,1160,1
1526,Palestrina,Kyrie_53_a.krn,4,216.0,208.0,216.0,216.0,2.0,1,365,1
1527,Palestrina,Kyrie_53_b.krn,4,200.0,192.0,200.0,200.0,2.0,1,334,1
1528,Palestrina,Kyrie_54_a.krn,4,248.0,240.0,248.0,248.0,2.0,1,411,1
1529,Palestrina,Kyrie_54_b.krn,4,248.0,240.0,248.0,248.0,2.0,1,380,1
1530,Palestrina,Kyrie_55.krn,1,504.0,496.0,504.0,504.0,2.0,1,695,1
1531,Palestrina,Kyrie_56.krn,2,568.0,560.0,568.0,568.0,2.0,1,1005,1
1532,Palestrina,Kyrie_57_a.krn,2,184.0,176.0,184.0,184.0,2.0,1,365,1
1533,Palestrina,Kyrie_57_b.krn,4,192.0,184.0,192.0,192.0,2.0,1,305,1
1534,Palestrina,Kyrie_58.krn,2,664.0,656.0,664.0,664.0,2.0,1,1209,1
1535,Palestrina,Kyrie_59.krn,1,560.0,552.0,560.0,560.0,2.0,1,668,1
1536,Palestrina,Kyrie_60.krn,1,616.0,608.0,616.0,616.0,2.0,1,841,1
1537,Palestrina,Kyrie_61_a.krn,1,184.0,176.0,184.0,184.0,2.0,1,357,1
1538,Palestrina,Kyrie_61_b.krn,1,216.0,208.0,216.0,216.0,2.0,1,324,1
1539,Palestrina,Kyrie_62_a.krn,4,224.0,216.0,224.0,224.0,2.0,1,336,1
1540,Palestrina,Kyrie_62_b.krn,2,200.0,192.0,200.0,200.0,2.0,1,330,1
1541,Palestrina,Kyrie_63.krn,1,704.0,696.0,704.0,704.0,2.0,1,1386,1
1542,Palestrina,Kyrie_64_a.krn,2,232.0,224.0,232.0,232.0,2.0,1,495,1
1543,Palestrina,Kyrie_64_b.krn,1,232.0,224.0,232.0,232.0,2.0,1,356,1
1544,Palestrina,Kyrie_65.krn,1,680.0,672.0,680.0,680.0,2.0,1,1283,1
1545,Palestrina,Kyrie_66_a.krn,1,216.0,208.0,216.0,216.0,2.0,1,371,1
1546,Palestrina,Kyrie_66_b.krn,1,216.0,208.0,216.0,216.0,2.0,1,299,1
1547,Palestrina,Kyrie_67.krn,4,656.0,648.0,656.0,656.0,2.0,1,1065,1
1548,Palestrina,Kyrie_68.krn,4,656.0,648.0,656.0,656.0,2.0,1,1065,1
1549,Palestrina,Kyrie_70_a.krn,2,232.0,224.0,232.0,232.0,2.0,1,425,1
1550,Palestrina,Kyrie_70_b.krn,2,256.0,248.0,256.0,256.0,2.0,1,362,1
1551,Palestrina,Kyrie_71.krn,4,648.0,640.0,648.0,648.0,2.0,1,1412,1
1552,Palestrina,Kyrie_72.krn,2,752.0,744.0,752.0,752.0,2.0,1,1038,1
1553,Palestrina,Kyrie_73.krn,2,600.0,592.0,600.0,600.0,2.0,1,1035,1
1554,Palestrina,Kyrie_74.krn,2,704.0,696.0,704.0,704.0,2.0,1,1163,1
1555,Palestrina,Kyrie_75.krn,1,584.0,576.0,584.0,584.0,2.0,1,919,1
1556,Palestrina,Kyrie_76.krn,1,648.0,640.0,648.0,648.0,2.0,1,824,1
1557,Palestrina,Kyrie_77.krn,4,580.0,576.0,580.0,580.0,2.0,1,837,1
1558,Palestrina,Kyrie_78.krn,2,640.0,632.0,640.0,640.0,2.0,1,1087,1
1559,Palestrina,Kyrie_79.krn,2,480.0,472.0,480.0,480.0,2.0,1,801,1
1560,Palestrina,Kyrie_80.krn,2,488.0,480.0,488.0,488.0,2.0,1,761,1
1561,Palestrina,Kyrie_81_a.krn,1,224.0,216.0,224.0,224.0,2.0,1,472,1
1562,Palestrina,Kyrie_81_b.krn,1,240.0,232.0,240.0,240.0,2.0,1,368,1
1563,Palestrina,Kyrie_82.krn,2,632.0,624.0,632.0,632.0,2.0,1,871,1
1564,Palestrina,Kyrie_83.krn,2,784.0,776.0,784.0,784.0,2.0,1,1165,1
1565,Palestrina,Kyrie_84.krn,1,344.0,336.0,344.0,344.0,2.0,1,486,1
1566,Palestrina,Kyrie_85.krn,2,464.0,456.0,464.0,464.0,2.0,1,691,1
1567,Palestrina,Kyrie_86.krn,1,504.0,496.0,504.0,504.0,2.0,1,654,1
1568,Palestrina,Kyrie_87.krn,2,352.0,344.0,352.0,352.0,2.0,1,485,1
1569,Palestrina,Kyrie_88_a.krn,2,256.0,248.0,256.0,256.0,2.0,1,677,1
1570,Palestrina,Kyrie_88_b.krn,2,256.0,248.0,256.0,256.0,2.0,1,388,1
1571,Palestrina,Kyrie_89.krn,1,648.0,640.0,648.0,648.0,2.0,1,1132,1
1572,Palestrina,Kyrie_90.krn,1,392.0,384.0,392.0,392.0,2.0,1,523,1
1573,Palestrina,Kyrie_91.krn,2,416.0,408.0,416.0,416.0,2.0,1,705,1
1574,Palestrina,Kyrie_92_a.krn,4,184.0,176.0,184.0,184.0,2.0,1,374,1
1575,Palestrina,Kyrie_92_b.krn,2,180.0,176.0,180.0,180.0,2.0,1,273,1
1576,Palestrina,Kyrie_93.krn,2,760.0,752.0,760.0,760.0,2.0,1,1341,1
1577,Palestrina,Kyrie_94.krn,1,680.0,672.0,680.0,680.0,2.0,1,1176,1
1578,Palestrina,Kyrie_95_a.krn,1,232.0,224.0,232.0,232.0,2.0,1,401,1
1579,Palestrina,Kyrie_95_b.krn,1,224.0,216.0,224.0,224.0,2.0,1,402,1
1580,Palestrina,Kyrie_96.krn,4,692.0,688.0,692.0,692.0,2.0,1,1061,1
1581,Palestrina,Kyrie_97.krn,4,432.0,424.0,432.0,432.0,2.0,1,604,1
1582,Palestrina,Kyrie_98_a.krn,2,184.0,176.0,184.0,184.0,2.0,1,317,1
1583,Palestrina,Kyrie_98_b.krn,2,208.0,200.0,208.0,208.0,2.0,1,302,1
1584,Palestrina,Kyrie_99.krn,4,560.0,552.0,560.0,560.0,2.0,1,1004,1
1585,Palestrina,Kyrie_II.krn,2,216.0,208.0,216.0,216.0,2.0,1,343,1
1586,Palestrina,Kyrie_II_00.krn,2,248.0,240.0,248.0,248.0,2.0,1,518,1
1587,Palestrina,Kyrie_II_01.krn,2,216.0,208.0,216.0,216.0,2.0,1,376,1
1588,Palestrina,Kyrie_II_02.krn,2,240.0,232.0,240.0,240.0,2.0,1,518,1
1589,Palestrina,Kyrie_II_03.krn,1,264.0,256.0,264.0,264.0,2.0,1,512,1
1590,Palestrina,Kyrie_II_04.krn,2,240.0,232.0,240.0,240.0,2.0,1,709,1
1591,Palestrina,Kyrie_II_05.krn,4,264.0,256.0,264.0,264.0,2.0,1,522,1
1592,Palestrina,Kyrie_II_06.krn,1,264.0,256.0,264.0,264.0,2.0,1,510,1
1593,Palestrina,Kyrie_II_07.krn,2,280.0,272.0,280.0,280.0,2.0,1,548,1
1594,Palestrina,Kyrie_II_08.krn,1,280.0,272.0,280.0,280.0,2.0,1,587,1
1595,Palestrina,Kyrie_II_09.krn,2,208.0,200.0,208.0,208.0,2.0,1,378,1
1596,Palestrina,Kyrie_II_10.krn,1,272.0,264.0,272.0,272.0,2.0,1,751,1
1597,Palestrina,Kyrie_II_11_a.krn,1,128.0,120.0,128.0,128.0,2.0,1,276,1
1598,Palestrina,Kyrie_II_11_b.krn,1,114.0,108.0,114.0,114.0,1.5,1,329,1
1599,Palestrina,Kyrie_II_12.krn,1,296.0,288.0,296.0,296.0,2.0,1,568,1
1600,Palestrina,Kyrie_II_13.krn,2,224.0,216.0,224.0,224.0,2.0,1,412,1
1601,Palestrina,Kyrie_II_14.krn,4,272.0,264.0,272.0,272.0,2.0,1,489,1
1602,Palestrina,Kyrie_II_15.krn,4,200.0,192.0,200.0,200.0,2.0,1,528,1
1603,Palestrina,Kyrie_II_16.krn,1,224.0,216.0,224.0,224.0,2.0,1,419,1
1604,Palestrina,Kyrie_II_17.krn,4,248.0,240.0,248.0,248.0,2.0,1,410,1
1605,Palestrina,Kyrie_II_18.krn,1,240.0,232.0,240.0,240.0,2.0,1,556,1
1606,Palestrina,Kyrie_II_19.krn,1,264.0,256.0,264.0,264.0,2.0,1,536,1
1607,Palestrina,Kyrie_II_20.krn,1,256.0,248.0,256.0,256.0,2.0,1,480,1
1608,Palestrina,Kyrie_II_21.krn,1,256.0,248.0,256.0,256.0,2.0,1,539,1
1609,Palestrina,Kyrie_II_22.krn,2,296.0,288.0,296.0,296.0,2.0,1,750,1
1610,Palestrina,Kyrie_II_23.krn,4,176.0,168.0,176.0,176.0,2.0,1,368,1
1611,Palestrina,Kyrie_II_24_a.krn,1,204.0,198.0,204.0,204.0,1.5,1,372,1
1612,Palestrina,Kyrie_II_24_b.krn,1,248.0,240.0,248.0,248.0,2.0,1,406,1
1613,Palestrina,Kyrie_II_25.krn,2,232.0,224.0,232.0,232.0,2.0,1,401,1
1614,Palestrina,Kyrie_a.krn,1,224.0,216.0,224.0,224.0,2.0,1,362,1
1615,Palestrina,Kyrie_b.krn,1,216.0,208.0,216.0,216.0,2.0,1,301,1
1616,Palestrina,Sanctus_00_a.krn,1,152.0,144.0,152.0,152.0,2.0,1,231,1
1617,Palestrina,Sanctus_00_b.krn,2,168.0,160.0,168.0,168.0,2.0,1,205,1
1618,Palestrina,Sanctus_00_c.krn,1,192.0,186.0,192.0,192.0,1.5,1,306,1
1619,Palestrina,Sanctus_01_a.krn,2,312.0,304.0,312.0,312.0,2.0,1,609,1
1620,Palestrina,Sanctus_01_b.krn,2,256.0,248.0,256.0,256.0,2.0,1,447,1
1621,Palestrina,Sanctus_01_c.krn,2,180.0,174.0,180.0,180.0,1.5,1,399,1
1622,Palestrina,Sanctus_02_a.krn,1,304.0,296.0,304.0,304.0,2.0,1,567,1
1623,Palestrina,Sanctus_02_b.krn,1,66.0,60.0,66.0,66.0,1.5,1,146,1
1624,Palestrina,Sanctus_03_a.krn,2,320.0,312.0,320.0,320.0,2.0,1,538,1
1625,Palestrina,Sanctus_03_b.krn,2,296.0,288.0,296.0,296.0,2.0,1,365,1
1626,Palestrina,Sanctus_03_c.krn,2,256.0,248.0,256.0,256.0,2.0,1,467,1
1627,Palestrina,Sanctus_04.krn,1,392.0,384.0,392.0,392.0,2.0,1,830,1
1628,Palestrina,Sanctus_05_a.krn,2,224.0,216.0,224.0,224.0,2.0,1,337,1
1629,Palestrina,Sanctus_05_b.krn,1,200.0,192.0,200.0,200.0,2.0,1,293,1
1630,Palestrina,Sanctus_05_c.krn,2,152.0,144.0,152.0,152.0,2.0,1,257,1
1631,Palestrina,Sanctus_06_a.krn,2,360.0,352.0,360.0,360.0,2.0,1,748,1
1632,Palestrina,Sanctus_06_b.krn,2,336.0,328.0,336.0,336.0,2.0,1,495,1
1633,Palestrina,Sanctus_06_c.krn,2,252.0,246.0,252.0,252.0,1.5,1,592,1
1634,Palestrina,Sanctus_07.krn,1,376.0,368.0,376.0,376.0,2.0,1,510,1
1635,Palestrina,Sanctus_08.krn,1,472.0,464.0,472.0,472.0,2.0,1,851,1
1636,Palestrina,Sanctus_09_a.krn,2,336.0,328.0,336.0,336.0,2.0,1,692,1
1637,Palestrina,Sanctus_09_b.krn,1,336.0,328.0,336.0,336.0,2.0,1,421,1
1638,Palestrina,Sanctus_09_c.krn,1,258.0,252.0,258.0,258.0,1.5,1,622,1
1639,Palestrina,Sanctus_10.krn,2,384.0,376.0,384.0,384.0,2.0,1,583,1
1640,Palestrina,Sanctus_11_a.krn,2,296.0,288.0,296.0,296.0,2.0,1,835,1
1641,Palestrina,Sanctus_11_b.krn,4,312.0,304.0,312.0,312.0,2.0,1,488,1
1642,Palestrina,Sanctus_11_c.krn,2,252.0,246.0,252.0,252.0,1.5,1,829,1
1643,Palestrina,Sanctus_12_a.krn,2,88.0,80.0,88.0,88.0,2.0,1,114,1
1644,Palestrina,Sanctus_12_b.krn,2,264.0,256.0,264.0,264.0,2.0,1,403,1
1645,Palestrina,Sanctus_12_c.krn,2,72.0,64.0,72.0,72.0,2.0,1,90,1
1646,Palestrina,Sanctus_13.krn,2,72.0,64.0,72.0,72.0,2.0,1,105,1
1647,Palestrina,Sanctus_14.krn,2,88.0,80.0,88.0,88.0,2.0,1,138,1
1648,Palestrina,Sanctus_15_a.krn,2,288.0,280.0,288.0,288.0,2.0,1,385,1
1649,Palestrina,Sanctus_15_b.krn,2,240.0,232.0,240.0,240.0,2.0,1,274,1
1650,Palestrina,Sanctus_15_c.krn,2,192.0,186.0,192.0,192.0,1.5,1,310,1
1651,Palestrina,Sanctus_16_a.krn,2,376.0,368.0,376.0,376.0,2.0,1,727,1
1652,Palestrina,Sanctus_16_b.krn,2,296.0,288.0,296.0,296.0,2.0,1,616,1
1653,Palestrina,Sanctus_17.krn,1,360.0,352.0,360.0,360.0,2.0,1,462,1
1654,Palestrina,Sanctus_18.krn,2,464.0,456.0,464.0,464.0,2.0,1,757,1
1655,Palestrina,Sanctus_19.krn,1,340.0,336.0,340.0,340.0,2.0,1,528,1
1656,Palestrina,Sanctus_20.krn,1,432.0,424.0,432.0,432.0,2.0,1,795,1
1657,Palestrina,Sanctus_21.krn,1,408.0,400.0,408.0,408.0,2.0,1,656,1
1658,Palestrina,Sanctus_22_a.krn,2,288.0,280.0,288.0,288.0,2.0,1,646,1
1659,Palestrina,Sanctus_22_b.krn,2,216.0,208.0,216.0,216.0,2.0,1,372,1
1660,Palestrina,Sanctus_22_c.krn,2,80.0,72.0,80.0,80.0,2.0,1,154,1
1661,Palestrina,Sanctus_23.krn,1,408.0,400.0,408.0,408.0,2.0,1,809,1
1662,Palestrina,Sanctus_24_a.krn,1,352.0,344.0,352.0,352.0,2.0,1,490,1
1663,Palestrina,Sanctus_24_b.krn,2,344.0,336.0,344.0,344.0,2.0,1,419,1
1664,Palestrina,Sanctus_24_c.krn,2,270.0,264.0,270.0,270.0,1.5,1,412,1
1665,Palestrina,Sanctus_25.krn,4,320.0,312.0,320.0,320.0,2.0,1,466,1
1666,Palestrina,Sanctus_26_a.krn,2,344.0,336.0,344.0,344.0,2.0,1,640,1
1667,Palestrina,Sanctus_26_b.krn,2,272.0,264.0,272.0,272.0,2.0,1,378,1
1668,Palestrina,Sanctus_26_c.krn,2,252.0,246.0,252.0,252.0,1.5,1,511,1
1669,Palestrina,Sanctus_27.krn,4,464.0,456.0,464.0,464.0,2.0,1,1197,1
1670,Palestrina,Sanctus_28_a.krn,2,344.0,336.0,344.0,344.0,2.0,1,449,1
1671,Palestrina,Sanctus_28_b.krn,2,304.0,296.0,304.0,304.0,2.0,1,350,1
1672,Palestrina,Sanctus_28_c.krn,2,368.0,360.0,368.0,368.0,2.0,1,545,1
1673,Palestrina,Sanctus_29.krn,2,288.0,280.0,288.0,288.0,2.0,1,425,1
1674,Palestrina,Sanctus_30_a.krn,1,280.0,272.0,280.0,280.0,2.0,1,754,1
1675,Palestrina,Sanctus_30_b.krn,1,224.0,216.0,224.0,224.0,2.0,1,359,1
1676,Palestrina,Sanctus_30_c.krn,1,120.0,112.0,120.0,120.0,2.0,1,260,1
1677,Palestrina,Sanctus_30_d.krn,2,102.0,96.0,102.0,102.0,1.5,1,302,1
1678,Palestrina,Sanctus_31_a.krn,1,368.0,360.0,368.0,368.0,2.0,1,641,1
1679,Palestrina,Sanctus_31_b.krn,1,280.0,272.0,280.0,280.0,2.0,1,374,1
1680,Palestrina,Sanctus_31_c.krn,1,328.0,320.0,328.0,328.0,2.0,1,612,1
1681,Palestrina,Sanctus_32.krn,1,88.0,80.0,88.0,88.0,2.0,1,116,1
1682,Palestrina,Sanctus_33.krn,1,104.0,96.0,104.0,104.0,2.0,1,147,1
1683,Palestrina,Sanctus_34.krn,1,360.0,352.0,360.0,360.0,2.0,1,551,1
1684,Palestrina,Sanctus_35.krn,2,312.0,304.0,312.0,312.0,2.0,1,487,1
1685,Palestrina,Sanctus_36.krn,2,368.0,360.0,368.0,368.0,2.0,1,705,1
1686,Palestrina,Sanctus_37.krn,4,328.0,320.0,328.0,328.0,2.0,1,485,1
1687,Palestrina,Sanctus_38.krn,2,384.0,376.0,384.0,384.0,2.0,1,738,1
1688,Palestrina,Sanctus_39.krn,1,448.0,440.0,448.0,448.0,2.0,1,719,1
1689,Palestrina,Sanctus_40.krn,1,472.0,464.0,472.0,472.0,2.0,1,862,1
1690,Palestrina,Sanctus_41.krn,1,480.0,472.0,480.0,480.0,2.0,1,705,1
1691,Palestrina,Sanctus_42.krn,2,376.0,368.0,376.0,376.0,2.0,1,768,1
1692,Palestrina,Sanctus_43.krn,2,560.0,552.0,560.0,560.0,2.0,1,985,1
1693,Palestrina,Sanctus_44.krn,2,552.0,544.0,552.0,552.0,2.0,1,809,1
1694,Palestrina,Sanctus_45_a.krn,1,376.0,368.0,376.0,376.0,2.0,1,651,1
1695,Palestrina,Sanctus_45_b.krn,1,248.0,240.0,248.0,248.0,2.0,1,442,1
1696,Palestrina,Sanctus_46.krn,4,464.0,456.0,464.0,464.0,2.0,1,806,1
1697,Palestrina,Sanctus_47_a.krn,1,264.0,256.0,264.0,264.0,2.0,1,528,1
1698,Palestrina,Sanctus_47_b.krn,1,224.0,216.0,224.0,224.0,2.0,1,299,1
1699,Palestrina,Sanctus_47_c.krn,1,198.0,192.0,198.0,198.0,1.5,1,483,1
1700,Palestrina,Sanctus_48_a.krn,4,304.0,296.0,304.0,304.0,2.0,1,519,1
1701,Palestrina,Sanctus_48_b.krn,2,264.0,256.0,264.0,264.0,2.0,1,407,1
1702,Palestrina,Sanctus_48_c.krn,4,152.0,144.0,152.0,152.0,2.0,1,235,1
1703,Palestrina,Sanctus_49_a.krn,4,376.0,368.0,376.0,376.0,2.0,1,659,1
1704,Palestrina,Sanctus_49_b.krn,4,304.0,296.0,304.0,304.0,2.0,1,452,1
1705,Palestrina,Sanctus_49_c.krn,4,312.0,304.0,312.0,312.0,2.0,1,533,1
1706,Palestrina,Sanctus_50_a.krn,1,272.0,264.0,272.0,272.0,2.0,1,455,1
1707,Palestrina,Sanctus_50_b.krn,1,280.0,272.0,280.0,280.0,2.0,1,366,1
1708,Palestrina,Sanctus_50_c.krn,1,176.0,168.0,176.0,176.0,2.0,1,286,1
1709,Palestrina,Sanctus_51.krn,2,392.0,384.0,392.0,392.0,2.0,1,728,1
1710,Palestrina,Sanctus_52.krn,4,344.0,336.0,344.0,344.0,2.0,1,726,1
1711,Palestrina,Sanctus_53.krn,1,376.0,368.0,376.0,376.0,2.0,1,637,1
1712,Palestrina,Sanctus_54_a.krn,1,328.0,320.0,328.0,328.0,2.0,1,405,1
1713,Palestrina,Sanctus_54_b.krn,1,280.0,272.0,280.0,280.0,2.0,1,305,1
1714,Palestrina,Sanctus_54_c.krn,1,240.0,232.0,240.0,240.0,2.0,1,307,1
1715,Palestrina,Sanctus_55_a.krn,1,296.0,288.0,296.0,296.0,2.0,1,373,1
1716,Palestrina,Sanctus_55_b.krn,2,288.0,280.0,288.0,288.0,2.0,1,349,1
1717,Palestrina,Sanctus_55_c.krn,2,224.0,216.0,224.0,224.0,2.0,1,185,1
1718,Palestrina,Sanctus_56_a.krn,1,320.0,312.0,320.0,320.0,2.0,1,629,1
1719,Palestrina,Sanctus_56_b.krn,1,284.0,280.0,284.0,284.0,2.0,1,446,1
1720,Palestrina,Sanctus_56_c.krn,1,162.0,156.0,162.0,162.0,1.5,1,385,1
1721,Palestrina,Sanctus_57.krn,4,376.0,368.0,376.0,376.0,2.0,1,690,1
1722,Palestrina,Sanctus_58.krn,1,376.0,368.0,376.0,376.0,2.0,1,799,1
1723,Palestrina,Sanctus_59.krn,1,392.0,384.0,392.0,392.0,2.0,1,892,1
1724,Palestrina,Sanctus_60_a.krn,1,408.0,400.0,408.0,408.0,2.0,1,858,1
1725,Palestrina,Sanctus_60_b.krn,1,312.0,304.0,312.0,312.0,2.0,1,419,1
1726,Palestrina,Sanctus_60_c.krn,1,192.0,184.0,192.0,192.0,2.0,1,269,1
1727,Palestrina,Sanctus_60_d.krn,1,108.0,102.0,108.0,108.0,1.5,1,253,1
1728,Palestrina,Sanctus_61_a.krn,1,336.0,328.0,336.0,336.0,2.0,1,690,1
1729,Palestrina,Sanctus_61_b.krn,1,90.0,84.0,90.0,90.0,1.5,1,198,1
1730,Palestrina,Sanctus_62_a.krn,4,240.0,232.0,240.0,240.0,2.0,1,434,1
1731,Palestrina,Sanctus_62_b.krn,2,264.0,256.0,264.0,264.0,2.0,1,310,1
1732,Palestrina,Sanctus_62_c.krn,2,216.0,210.0,216.0,216.0,1.5,1,439,1
1733,Palestrina,Sanctus_63_a.krn,4,240.0,232.0,240.0,240.0,2.0,1,434,1
1734,Palestrina,Sanctus_63_b.krn,2,264.0,256.0,264.0,264.0,2.0,1,310,1
1735,Palestrina,Sanctus_63_c.krn,2,216.0,210.0,216.0,216.0,1.5,1,439,1
1736,Palestrina,Sanctus_64.krn,1,344.0,336.0,344.0,344.0,2.0,1,673,1
1737,Palestrina,Sanctus_65_a.krn,4,264.0,256.0,264.0,264.0,2.0,1,549,1
1738,Palestrina,Sanctus_65_b.krn,4,272.0,264.0,272.0,272.0,2.0,1,423,1
1739,Palestrina,Sanctus_65_c.krn,4,152.0,144.0,152.0,152.0,2.0,1,315,1
1740,Palestrina,Sanctus_66_a.krn,1,328.0,320.0,328.0,328.0,2.0,1,490,1
1741,Palestrina,Sanctus_66_b.krn,1,328.0,320.0,328.0,328.0,2.0,1,412,1
1742,Palestrina,Sanctus_66_c.krn,2,296.0,288.0,296.0,296.0,2.0,1,397,1
1743,Palestrina,Sanctus_67_a.krn,2,320.0,312.0,320.0,320.0,2.0,1,511,1
1744,Palestrina,Sanctus_67_b.krn,2,296.0,288.0,296.0,296.0,2.0,1,435,1
1745,Palestrina,Sanctus_67_c.krn,2,156.0,150.0,156.0,156.0,1.5,1,314,1
1746,Palestrina,Sanctus_68_a.krn,2,352.0,344.0,352.0,352.0,2.0,1,578,1
1747,Palestrina,Sanctus_68_b.krn,2,224.0,216.0,224.0,224.0,2.0,1,296,1
1748,Palestrina,Sanctus_68_c.krn,2,504.0,496.0,504.0,504.0,2.0,1,797,1
1749,Palestrina,Sanctus_69_a.krn,1,296.0,288.0,296.0,296.0,2.0,1,467,1
1750,Palestrina,Sanctus_69_b.krn,1,198.0,192.0,198.0,198.0,1.5,1,330,1
1751,Palestrina,Sanctus_70_a.krn,4,288.0,280.0,288.0,288.0,2.0,1,393,1
1752,Palestrina,Sanctus_70_b.krn,2,228.0,224.0,228.0,228.0,2.0,1,313,1
1753,Palestrina,Sanctus_70_c.krn,2,162.0,156.0,162.0,162.0,1.5,1,256,1
1754,Palestrina,Sanctus_71_a.krn,2,324.0,320.0,324.0,324.0,2.0,1,467,1
1755,Palestrina,Sanctus_71_b.krn,2,228.0,222.0,228.0,228.0,1.5,1,397,1
1756,Palestrina,Sanctus_72_a.krn,2,328.0,320.0,328.0,328.0,2.0,1,524,1
1757,Palestrina,Sanctus_72_b.krn,2,216.0,208.0,216.0,216.0,2.0,1,289,1
